,week,lat,lng,Vol
7475,2021-09-27T00:00:00,40.57711115666558,-73.96834891980473,4895.893617021276
7476,2021-09-27T00:00:00,40.75637698621022,-73.87756861533784,4851.728723404255
7477,2021-09-27T00:00:00,40.748457239532584,-73.97002954148137,4807.563829787234
7478,2021-09-27T00:00:00,40.780735307499995,-73.9496592953529,4763.398936170212
7479,2021-09-27T00:00:00,40.58141844443479,-73.98596471993426,4719.234042553191
7480,2021-09-27T00:00:00,40.58149330493987,-73.98575325299403,4675.06914893617
7481,2021-09-27T00:00:00,40.75700454480997,-73.8387192595021,4630.904255319148
7482,2021-09-27T00:00:00,40.88625610995132,-73.8945956517144,4586.739361702127
7483,2021-09-27T00:00:00,40.88779075105675,-73.82375151286118,4542.574468085106
7484,2021-09-27T00:00:00,40.88785520088804,-73.82386547393689,4498.409574468085
7485,2021-09-27T00:00:00,40.56662895224524,-74.16958871559152,4454.244680851064
7486,2021-09-27T00:00:00,40.5666901346569,-74.16975467465693,4410.079787234043
7487,2021-09-27T00:00:00,40.76326948622327,-73.9454713704049,4365.914893617021
7488,2021-09-27T00:00:00,40.61001710472249,-73.74479488741413,4321.75
7489,2021-09-27T00:00:00,40.61015744785029,-73.75355335512391,4277.585106382979
7490,2021-09-27T00:00:00,40.635263026609294,-73.73999214405347,4233.420212765957
7491,2021-09-27T00:00:00,40.85016095792172,-73.93393973463989,4189.255319148936
7492,2021-09-27T00:00:00,40.90270595220888,-73.86803396805895,4145.090425531915
7493,2021-09-27T00:00:00,40.73928242629702,-73.95252138623043,4100.925531914893
7494,2021-09-27T00:00:00,40.739303883309205,-73.95265575738833,4056.760638297872
7495,2021-09-27T00:00:00,40.75231929322872,-73.70182374586793,4012.5957446808507
7496,2021-09-27T00:00:00,40.7524120720679,-73.7019101554374,3968.43085106383
7497,2021-09-27T00:00:00,40.67014053419233,-73.8574873781593,3924.2659574468084
7498,2021-09-27T00:00:00,40.67448181347162,-73.86010222310482,3880.101063829787
7499,2021-09-27T00:00:00,40.7042004723867,-73.91340521239994,3835.936170212766
7500,2021-09-27T00:00:00,40.70621113477052,-73.91729248835165,3791.7712765957444
7501,2021-09-27T00:00:00,40.642435900670016,-73.8348823551361,3747.606382978723
7502,2021-09-27T00:00:00,40.64251350892648,-73.83475767091362,3703.4414893617018
7503,2021-09-27T00:00:00,40.68300801230478,-73.86667089816859,3659.276595744681
7504,2021-09-27T00:00:00,40.72783934094262,-73.70786291382674,3615.1117021276596
7505,2021-09-27T00:00:00,40.67414711754231,-73.98877950547576,3570.946808510638
7506,2021-09-27T00:00:00,40.67615599524378,-73.99023761382318,3526.781914893617
7507,2021-09-27T00:00:00,40.678194731484666,-73.9891734249194,3482.6170212765956
7508,2021-09-27T00:00:00,40.67948794569783,-73.98838072008999,3438.452127659574
7509,2021-09-27T00:00:00,40.6834523116652,-73.89574052957632,3394.287234042553
7510,2021-09-27T00:00:00,40.68346859585835,-73.8958607540612,3350.1223404255315
7511,2021-09-27T00:00:00,40.76448080071595,-73.7212378334072,3305.95744680851
7512,2021-09-27T00:00:00,40.76459833810302,-73.72132477161017,3261.7925531914893
